country,time,value
Ukraine,1891,21600000
United Arab Emirates,1891,45400
United Kingdom,1891,34600000
United States,1891,65400000
Uruguay,1891,705000
Uzbekistan,1891,3650000
Vanuatu,1891,37200
Venezuela,1891,2370000
Vietnam,1891,13100000
Yemen,1891,3080000
Zambia,1891,742000
Zimbabwe,1891,1790000
Afghanistan,1892,4770000
Albania,1892,757000
Algeria,1892,4610000
Andorra,1892,4180
Angola,1892,2800000
Antigua and Barbuda,1892,36300
Argentina,1892,3630000
Armenia,1892,796000
Australia,1892,3250000
Austria,1892,5510000
Azerbaijan,1892,1710000
Bahamas,1892,48800
Bahrain,1892,72800
Bangladesh,1892,27900000
Barbados,1892,184000
Belarus,1892,4570000
Belgium,1892,6240000
Belize,1892,31700
Benin,1892,1290000
Bhutan,1892,130000
Bolivia,1892,1740000
Bosnia and Herzegovina,1892,1600000
Botswana,1892,122000
Brazil,1892,15100000
Brunei,1892,12000
Bulgaria,1892,3560000
Burkina Faso,1892,2810000
Burundi,1892,1510000
Cambodia,1892,2710000
Cameroon,1892,2250000
Canada,1892,5010000
Cape Verde,1892,106000
Central African Republic,1892,679000
Chad,1892,1470000
Chile,1892,2710000
China,1892,385000000
Colombia,1892,3560000
Comoros,1892,100000
"Congo, Dem. Rep.",1892,8280000
"Congo, Rep.",1892,537000
Costa Rica,1892,241000
Cote d'Ivoire,1892,1770000
Croatia,1892,2310000
Cuba,1892,1670000
Cyprus,1892,212000
Czech Republic,1892,7180000
Denmark,1892,2340000
Djibouti,1892,39600
Dominica,1892,27500
Dominican Republic,1892,429000
Ecuador,1892,1320000
Egypt,1892,9080000
El Salvador,1892,682000
Equatorial Guinea,1892,102000
Eritrea,1892,531000
Estonia,1892,647000
Ethiopia,1892,8050000
Fiji,1892,121000
Finland,1892,2420000
France,1892,40100000
Gabon,1892,291000
Gambia,1892,176000
Georgia,1892,2070000
Germany,1892,49500000
Ghana,1892,1800000
Greece,1892,4570000
Grenada,1892,53900
Guatemala,1892,1300000
Guinea,1892,1850000
Guinea-Bissau,1892,359000
Guyana,1892,271000
Haiti,1892,1450000
Holy See,1892,911
Honduras,1892,489000
Hungary,1892,6720000
Iceland,1892,97800
India,1892,235000000
Indonesia,1892,34500000
Iran,1892,9530000
Iraq,1892,2040000
Ireland,1892,3300000
Israel,1892,324000
Italy,1892,32100000
Jamaica,1892,653000
Japan,1892,40800000
Jordan,1892,312000
Kazakhstan,1892,3940000
Kenya,1892,2620000
Kiribati,1892,25600
Kuwait,1892,90900
Kyrgyz Republic,1892,1020000
Lao,1892,1030000
Latvia,1892,1140000
Lebanon,1892,532000
Lesotho,1892,474000
Liberia,1892,573000
Libya,1892,815000
Liechtenstein,1892,9350
Lithuania,1892,1510000
Luxembourg,1892,203000
"Macedonia, FYR",1892,745000
Madagascar,1892,2740000
Malawi,1892,757000
Malaysia,1892,1700000
Maldives,1892,61600
Mali,1892,2750000
Malta,1892,214000
Marshall Islands,1892,9070
Mauritania,1892,516000
Mauritius,1892,370000
Mexico,1892,12200000
"Micronesia, Fed. Sts.",1892,23600
Moldova,1892,1380000
Monaco,1892,13200
Mongolia,1892,694000
Montenegro,1892,238000
Morocco,1892,4410000
Mozambique,1892,3790000
Myanmar,1892,7980000
Namibia,1892,232000
Nauru,1892,2370
Nepal,1892,5290000
Netherlands,1892,4640000
New Zealand,1892,695000
Nicaragua,1892,518000
Niger,1892,1850000
Nigeria,1892,16500000
North Korea,1892,4990000
Norway,1892,2040000
Oman,1892,403000
Pakistan,1892,18100000
Palau,1892,5560
Palestine,1892,260000
Panama,1892,236000
Papua New Guinea,1892,1170000
Paraguay,1892,429000
Peru,1892,3400000
Philippines,1892,5810000
Poland,1892,23100000
Portugal,1892,5110000
Qatar,1892,15600
Romania,1892,10500000
Russia,1892,60200000
Rwanda,1892,1490000
Samoa,1892,35000
San Marino,1892,8760
Sao Tome and Principe,1892,39100
Saudi Arabia,1892,2500000
Senegal,1892,1660000
Serbia,1892,4040000
Seychelles,1892,16500
Sierra Leone,1892,1350000
Singapore,1892,168000
Slovak Republic,1892,2770000
Slovenia,1892,885000
Solomon Islands,1892,70900
Somalia,1892,1570000
South Africa,1892,4000000
South Korea,1892,9870000
South Sudan,1892,1790000
Spain,1892,18000000
Sri Lanka,1892,3460000
St. Kitts and Nevis,1892,29700
St. Lucia,1892,43400
St. Vincent and the Grenadines,1892,42300
Sudan,1892,4870000
Suriname,1892,138000
Swaziland,1892,87200
Sweden,1892,4840000
Switzerland,1892,3020000
Syria,1892,1780000
Tajikistan,1892,898000
Tanzania,1892,3870000
Thailand,1892,6900000
Timor-Leste,1892,303000
Togo,1892,837000
Tonga,1892,19700
Trinidad and Tobago,1892,222000
Tunisia,1892,1510000
Turkey,1892,13400000
Turkmenistan,1892,711000
Tuvalu,1892,3730
Uganda,1892,2660000
Ukraine,1892,21800000
United Arab Emirates,1892,45700
United Kingdom,1892,34900000
United States,1892,66700000
Uruguay,1892,728000
Uzbekistan,1892,3680000
Vanuatu,1892,37300
Venezuela,1892,2400000
Vietnam,1892,13300000
Yemen,1892,3090000
Zambia,1892,742000
Zimbabwe,1892,1810000
Afghanistan,1893,4800000
Albania,1893,764000
Algeria,1893,4650000
Andorra,1893,4210
Angola,1893,2820000
Antigua and Barbuda,1893,36200
Argentina,1893,3750000
Armenia,1893,803000
Australia,1893,3320000
Austria,1893,5570000
Azerbaijan,1893,1730000
Bahamas,1893,49300
Bahrain,1893,73300
Bangladesh,1893,28100000
Barbados,1893,186000
Belarus,1893,4610000
Belgium,1893,6300000
Belize,1893,32300
Benin,1893,1300000
Bhutan,1893,131000
Bolivia,1893,1750000
Bosnia and Herzegovina,1893,1610000
Botswana,1893,122000
Brazil,1893,15400000
Brunei,1893,12400
Bulgaria,1893,3610000
Burkina Faso,1893,2830000
Burundi,1893,1520000
Cambodia,1893,2730000
Cameroon,1893,2260000
Canada,1893,5060000
Cape Verde,1893,107000
Central African Republic,1893,683000
Chad,1893,1470000
Chile,1893,2740000
China,1893,387000000
Colombia,1893,3620000
Comoros,1893,101000
"Congo, Dem. Rep.",1893,8340000
"Congo, Rep.",1893,541000
Costa Rica,1893,247000
Cote d'Ivoire,1893,1780000
Croatia,1893,2330000
Cuba,1893,1670000
Cyprus,1893,215000
Czech Republic,1893,7210000
Denmark,1893,2360000
Djibouti,1893,39900
Dominica,1893,27600
Dominican Republic,1893,440000
Ecuador,1893,1340000
Egypt,1893,9190000
El Salvador,1893,692000
Equatorial Guinea,1893,103000
Eritrea,1893,538000
Estonia,1893,653000
Ethiopia,1893,8160000
Fiji,1893,121000
Finland,1893,2450000
France,1893,40200000
Gabon,1893,294000
Gambia,1893,178000
Georgia,1893,2090000
Germany,1893,50100000
Ghana,1893,1810000
Greece,1893,4620000
Grenada,1893,55000
Guatemala,1893,1310000
Guinea,1893,1870000
Guinea-Bissau,1893,361000
Guyana,1893,273000
Haiti,1893,1460000
Holy See,1893,911
Honduras,1893,492000
Hungary,1893,6770000
Iceland,1893,98400
India,1893,236000000
Indonesia,1893,34900000
Iran,1893,9590000
Iraq,1893,2060000
Ireland,1893,3280000
Israel,1893,328000
Italy,1893,32300000
Jamaica,1893,661000
Japan,1893,41200000
Jordan,1893,314000
Kazakhstan,1893,3970000
Kenya,1893,2620000
Kiribati,1893,25800
Kuwait,1893,91400
Kyrgyz Republic,1893,1030000
Lao,1893,1040000
Latvia,1893,1150000
Lebanon,1893,535000
Lesotho,1893,478000
Liberia,1893,578000
Libya,1893,821000
Liechtenstein,1893,9410
Lithuania,1893,1520000
Luxembourg,1893,204000
"Macedonia, FYR",1893,751000
Madagascar,1893,2760000
Malawi,1893,757000
Malaysia,1893,1760000
Maldives,1893,61900
Mali,1893,2770000
Malta,1893,216000
Marshall Islands,1893,9130
Mauritania,1893,518000
Mauritius,1893,370000
Mexico,1893,12400000
"Micronesia, Fed. Sts.",1893,23700
Moldova,1893,1390000
Monaco,1893,13300
Mongolia,1893,696000
Montenegro,1893,240000
Morocco,1893,4440000
Mozambique,1893,3820000
Myanmar,1893,8220000
Namibia,1893,232000
Nauru,1893,2380
Nepal,1893,5310000
Netherlands,1893,4700000
New Zealand,1893,707000
Nicaragua,1893,524000
Niger,1893,1860000
Nigeria,1893,16600000
North Korea,1893,5010000
Norway,1893,2050000
Oman,1893,405000
Pakistan,1893,18200000
Palau,1893,5590
Palestine,1893,263000
Panama,1893,240000
Papua New Guinea,1893,1180000
Paraguay,1893,431000
Peru,1893,3430000
Philippines,1893,5880000
Poland,1893,23300000
Portugal,1893,5150000
Qatar,1893,15700
Romania,1893,10500000
Russia,1893,60800000
Rwanda,1893,1500000
Samoa,1893,34800
San Marino,1893,8820
Sao Tome and Principe,1893,39400
Saudi Arabia,1893,2500000
Senegal,1893,1670000
Serbia,1893,4070000
Seychelles,1893,16700
Sierra Leone,1893,1360000
Singapore,1893,173000
Slovak Republic,1893,2780000
Slovenia,1893,893000
Solomon Islands,1893,71100
Somalia,1893,1580000
South Africa,1893,4080000
South Korea,1893,9870000
South Sudan,1893,1800000
Spain,1893,18000000
Sri Lanka,1893,3510000
St. Kitts and Nevis,1893,29900
St. Lucia,1893,44000
St. Vincent and the Grenadines,1893,42700
Sudan,1893,4870000
Suriname,1893,139000
Swaziland,1893,87300
Sweden,1893,4870000
Switzerland,1893,3050000
Syria,1893,1790000
Tajikistan,1893,906000
Tanzania,1893,3880000
Thailand,1893,6970000
Timor-Leste,1893,306000
Togo,1893,844000
Tonga,1893,19700
Trinidad and Tobago,1893,227000
Tunisia,1893,1530000
Turkey,1893,13500000
Turkmenistan,1893,717000
Tuvalu,1893,3750
Uganda,1893,2670000
Ukraine,1893,22000000
United Arab Emirates,1893,46000
United Kingdom,1893,35300000
United States,1893,68100000
Uruguay,1893,751000
Uzbekistan,1893,3720000
Vanuatu,1893,37500
Venezuela,1893,2440000
Vietnam,1893,13400000
Yemen,1893,3100000
Zambia,1893,742000
Zimbabwe,1893,1820000
Afghanistan,1894,4830000
Albania,1894,772000
Algeria,1894,4690000
Andorra,1894,4230
Angola,1894,2850000
Antigua and Barbuda,1894,36100
Argentina,1894,3880000
Armenia,1894,810000
Australia,1894,3390000
Austria,1894,5620000
Azerbaijan,1894,1740000
Bahamas,1894,49900
Bahrain,1894,73700
Bangladesh,1894,28300000
Barbados,1894,187000
Belarus,1894,4650000
Belgium,1894,6360000
Belize,1894,32800
Benin,1894,1310000
Bhutan,1894,132000
Bolivia,1894,1760000
Bosnia and Herzegovina,1894,1620000
Botswana,1894,122000
Brazil,1894,15800000
Brunei,1894,12800
Bulgaria,1894,3660000
Burkina Faso,1894,2850000
Burundi,1894,1530000
Cambodia,1894,2750000
Cameroon,1894,2260000
Canada,1894,5110000
Cape Verde,1894,108000
Central African Republic,1894,686000
Chad,1894,1470000
Chile,1894,2780000
China,1894,388000000
Colombia,1894,3680000
Comoros,1894,102000
"Congo, Dem. Rep.",1894,8390000
"Congo, Rep.",1894,545000
Costa Rica,1894,254000
Cote d'Ivoire,1894,1790000
Croatia,1894,2360000
Cuba,1894,1670000
Cyprus,1894,218000
Czech Republic,1894,7240000
Denmark,1894,2380000
Djibouti,1894,40200
Dominica,1894,27700
Dominican Republic,1894,452000
Ecuador,1894,1350000
Egypt,1894,9300000
El Salvador,1894,703000
Equatorial Guinea,1894,103000
Eritrea,1894,545000
Estonia,1894,659000
Ethiopia,1894,8280000
Fiji,1894,121000
Finland,1894,2480000
France,1894,40200000
Gabon,1894,296000
Gambia,1894,179000
Georgia,1894,2110000
Germany,1894,50800000
Ghana,1894,1820000
Greece,1894,4660000
Grenada,1894,56000
Guatemala,1894,1320000
Guinea,1894,1890000
Guinea-Bissau,1894,364000
Guyana,1894,274000
Haiti,1894,1480000
Holy See,1894,911
Honduras,1894,496000
Hungary,1894,6810000
Iceland,1894,99000
India,1894,237000000
Indonesia,1894,35400000
Iran,1894,9640000
Iraq,1894,2090000
Ireland,1894,3260000
Israel,1894,332000
Italy,1894,32500000
Jamaica,1894,669000
Japan,1894,41600000
Jordan,1894,316000
Kazakhstan,1894,4010000
Kenya,1894,2620000
Kiribati,1894,26000
Kuwait,1894,91900
Kyrgyz Republic,1894,1040000
Lao,1894,1060000
Latvia,1894,1160000
Lebanon,1894,539000
Lesotho,1894,481000
Liberia,1894,583000
Libya,1894,826000
Liechtenstein,1894,9470
Lithuania,1894,1540000
Luxembourg,1894,206000
"Macedonia, FYR",1894,758000
Madagascar,1894,2780000
Malawi,1894,758000
Malaysia,1894,1820000
Maldives,1894,62200
Mali,1894,2800000
Malta,1894,217000
Marshall Islands,1894,9180
Mauritania,1894,520000
Mauritius,1894,371000
Mexico,1894,12600000
"Micronesia, Fed. Sts.",1894,23800
Moldova,1894,1400000
Monaco,1894,13400
Mongolia,1894,697000
Montenegro,1894,242000
Morocco,1894,4470000
Mozambique,1894,3850000
Myanmar,1894,8480000
Namibia,1894,232000
Nauru,1894,2390
Nepal,1894,5320000
Netherlands,1894,4760000
New Zealand,1894,720000
Nicaragua,1894,530000
Niger,1894,1870000
Nigeria,1894,16700000
North Korea,1894,5020000
Norway,1894,2080000
Oman,1894,407000
Pakistan,1894,18200000
Palau,1894,5620
Palestine,1894,267000
Panama,1894,243000
Papua New Guinea,1894,1180000
Paraguay,1894,433000
Peru,1894,3460000
Philippines,1894,5960000
Poland,1894,23600000
Portugal,1894,5190000
Qatar,1894,15800
Romania,1894,10600000
Russia,1894,61400000
Rwanda,1894,1510000
Samoa,1894,34500
San Marino,1894,8880
Sao Tome and Principe,1894,39700
Saudi Arabia,1894,2510000
Senegal,1894,1690000
Serbia,1894,4110000
Seychelles,1894,16900
Sierra Leone,1894,1370000
Singapore,1894,179000
Slovak Republic,1894,2790000
Slovenia,1894,901000
Solomon Islands,1894,71200
Somalia,1894,1590000
South Africa,1894,4160000
South Korea,1894,9880000
South Sudan,1894,1820000
Spain,1894,18100000
Sri Lanka,1894,3570000
St. Kitts and Nevis,1894,30200
St. Lucia,1894,44700
St. Vincent and the Grenadines,1894,43200
Sudan,1894,4870000
Suriname,1894,140000
Swaziland,1894,87300
Sweden,1894,4900000
Switzerland,1894,3080000
Syria,1894,1800000
Tajikistan,1894,914000
Tanzania,1894,3900000
Thailand,1894,7030000
Timor-Leste,1894,310000
Togo,1894,852000
Tonga,1894,19800
Trinidad and Tobago,1894,233000
Tunisia,1894,1550000
Turkey,1894,13600000
Turkmenistan,1894,724000
Tuvalu,1894,3780
Uganda,1894,2680000
Ukraine,1894,22200000
United Arab Emirates,1894,46200
United Kingdom,1894,35700000
United States,1894,69400000
Uruguay,1894,774000
Uzbekistan,1894,3750000
Vanuatu,1894,37600
Venezuela,1894,2470000
Vietnam,1894,13600000
Yemen,1894,3120000
Zambia,1894,741000
Zimbabwe,1894,1830000
Afghanistan,1895,4860000
Albania,1895,780000
Algeria,1895,4730000
Andorra,1895,4260
Angola,1895,2870000
Antigua and Barbuda,1895,36000
Argentina,1895,4010000
Armenia,1895,817000
Australia,1895,3450000
Austria,1895,5680000
Azerbaijan,1895,1760000
Bahamas,1895,50500
Bahrain,1895,74100
Bangladesh,1895,28400000
Barbados,1895,188000
Belarus,1895,4700000
Belgium,1895,6420000
Belize,1895,33400
Benin,1895,1320000
Bhutan,1895,133000
Bolivia,1895,1770000
Bosnia and Herzegovina,1895,1640000
Botswana,1895,122000
Brazil,1895,16100000
Brunei,1895,13200
Bulgaria,1895,3720000
Burkina Faso,1895,2870000
Burundi,1895,1540000
Cambodia,1895,2770000
Cameroon,1895,2270000
Canada,1895,5160000
Cape Verde,1895,109000
Central African Republic,1895,689000
Chad,1895,1470000
Chile,1895,2820000
China,1895,390000000
Colombia,1895,3750000
Comoros,1895,102000
"Congo, Dem. Rep.",1895,8450000
"Congo, Rep.",1895,549000
Costa Rica,1895,261000
Cote d'Ivoire,1895,1800000
Croatia,1895,2380000
Cuba,1895,1670000
Cyprus,1895,220000
Czech Republic,1895,7260000
Denmark,1895,2410000
Djibouti,1895,40500
Dominica,1895,27800
Dominican Republic,1895,464000
Ecuador,1895,1370000
Egypt,1895,9420000
El Salvador,1895,713000
Equatorial Guinea,1895,103000
Eritrea,1895,552000
Estonia,1895,665000
Ethiopia,1895,8390000
Fiji,1895,121000
Finland,1895,2510000
France,1895,40300000
Gabon,1895,299000
Gambia,1895,180000
Georgia,1895,2130000
Germany,1895,51500000
Ghana,1895,1840000
Greece,1895,4710000
Grenada,1895,57100
Guatemala,1895,1330000
Guinea,1895,1900000
Guinea-Bissau,1895,367000
Guyana,1895,276000
Haiti,1895,1490000
Holy See,1895,911
Honduras,1895,500000
Hungary,1895,6860000
Iceland,1895,99700
India,1895,238000000
Indonesia,1895,35800000
Iran,1895,9700000
Iraq,1895,2110000
Ireland,1895,3240000
Israel,1895,337000
Italy,1895,32700000
Jamaica,1895,677000
Japan,1895,42000000
Jordan,1895,318000
Kazakhstan,1895,4050000
Kenya,1895,2620000
Kiribati,1895,26100
Kuwait,1895,92400
Kyrgyz Republic,1895,1050000
Lao,1895,1070000
Latvia,1895,1170000
Lebanon,1895,542000
Lesotho,1895,485000
Liberia,1895,588000
Libya,1895,831000
Liechtenstein,1895,9540
Lithuania,1895,1550000
Luxembourg,1895,207000
"Macedonia, FYR",1895,765000
Madagascar,1895,2800000
Malawi,1895,758000
Malaysia,1895,1880000
Maldives,1895,62500
Mali,1895,2830000
Malta,1895,218000
Marshall Islands,1895,9240
Mauritania,1895,522000
Mauritius,1895,371000
Mexico,1895,12700000
"Micronesia, Fed. Sts.",1895,23900
Moldova,1895,1410000
Monaco,1895,13500
Mongolia,1895,698000
Montenegro,1895,244000
Morocco,1895,4510000
Mozambique,1895,3880000
Myanmar,1895,8740000
Namibia,1895,232000
Nauru,1895,2400
Nepal,1895,5340000
Netherlands,1895,4820000
New Zealand,1895,734000
Nicaragua,1895,536000
Niger,1895,1880000
Nigeria,1895,16700000
North Korea,1895,5040000
Norway,1895,2100000
Oman,1895,409000
Pakistan,1895,18300000
Palau,1895,5640
Palestine,1895,270000
Panama,1895,246000
Papua New Guinea,1895,1190000
Paraguay,1895,435000
Peru,1895,3490000
Philippines,1895,6030000
Poland,1895,23800000
Portugal,1895,5230000
Qatar,1895,15900
Romania,1895,10600000
Russia,1895,61900000
Rwanda,1895,1520000
Samoa,1895,34300
San Marino,1895,8930
Sao Tome and Principe,1895,40000
Saudi Arabia,1895,2520000
Senegal,1895,1700000
Serbia,1895,4150000
Seychelles,1895,17200
Sierra Leone,1895,1380000
Singapore,1895,185000
Slovak Republic,1895,2800000
Slovenia,1895,909000
Solomon Islands,1895,71300
Somalia,1895,1600000
South Africa,1895,4250000
South Korea,1895,9880000
South Sudan,1895,1840000
Spain,1895,18200000
Sri Lanka,1895,3620000
St. Kitts and Nevis,1895,30400
St. Lucia,1895,45400
St. Vincent and the Grenadines,1895,43800
Sudan,1895,4880000
Suriname,1895,141000
Swaziland,1895,87300
Sweden,1895,4930000
Switzerland,1895,3110000
Syria,1895,1810000
Tajikistan,1895,922000
Tanzania,1895,3910000
Thailand,1895,7100000
Timor-Leste,1895,313000
Togo,1895,859000
Tonga,1895,19800
Trinidad and Tobago,1895,240000
Tunisia,1895,1560000
Turkey,1895,13600000
Turkmenistan,1895,730000
Tuvalu,1895,3800
Uganda,1895,2690000
Ukraine,1895,22400000
United Arab Emirates,1895,46500
United Kingdom,1895,36100000
United States,1895,70700000
Uruguay,1895,798000
Uzbekistan,1895,3780000
Vanuatu,1895,37800
Venezuela,1895,2510000
Vietnam,1895,13700000
Yemen,1895,3130000
Zambia,1895,741000
Zimbabwe,1895,1850000
Afghanistan,1896,4890000
Albania,1896,788000
Algeria,1896,4770000
Andorra,1896,4290
Angola,1896,2890000
Antigua and Barbuda,1896,35800
Argentina,1896,4140000
Armenia,1896,825000
Australia,1896,3520000
Austria,1896,5740000
Azerbaijan,1896,1770000
Bahamas,1896,51000
Bahrain,1896,74500
Bangladesh,1896,28600000
Barbados,1896,189000
Belarus,1896,4740000
Belgium,1896,6490000
Belize,1896,34000
Benin,1896,1340000
Bhutan,1896,133000
Bolivia,1896,1780000
Bosnia and Herzegovina,1896,1650000
Botswana,1896,122000
Brazil,1896,16500000
Brunei,1896,13600
Bulgaria,1896,3770000
Burkina Faso,1896,2890000
Burundi,1896,1550000
Cambodia,1896,2790000
Cameroon,1896,2280000
Canada,1896,5220000
Cape Verde,1896,110000
Central African Republic,1896,693000
Chad,1896,1470000
Chile,1896,2850000
China,1896,392000000
Colombia,1896,3810000
Comoros,1896,103000
"Congo, Dem. Rep.",1896,8500000
"Congo, Rep.",1896,553000
Costa Rica,1896,268000
Cote d'Ivoire,1896,1810000
Croatia,1896,2400000
Cuba,1896,1680000
Cyprus,1896,223000
Czech Republic,1896,7290000
Denmark,1896,2440000
Djibouti,1896,40800
Dominica,1896,28000
Dominican Republic,1896,476000
Ecuador,1896,1380000
Egypt,1896,9530000
El Salvador,1896,724000
Equatorial Guinea,1896,104000
Eritrea,1896,559000
Estonia,1896,671000
Ethiopia,1896,8510000
Fiji,1896,120000
Finland,1896,2530000
France,1896,40300000
Gabon,1896,301000
Gambia,1896,182000
Georgia,1896,2150000
Germany,1896,52200000
Ghana,1896,1850000
Greece,1896,4760000
Grenada,1896,58100
Guatemala,1896,1340000
Guinea,1896,1920000
Guinea-Bissau,1896,369000
Guyana,1896,278000
Haiti,1896,1510000
Holy See,1896,911
Honduras,1896,505000
Hungary,1896,6910000
Iceland,1896,100000
India,1896,239000000
Indonesia,1896,36200000
Iran,1896,9760000
Iraq,1896,2140000
Ireland,1896,3220000
Israel,1896,341000
Italy,1896,32900000
Jamaica,1896,686000
Japan,1896,42400000
Jordan,1896,320000
Kazakhstan,1896,4080000
Kenya,1896,2620000
Kiribati,1896,26300
Kuwait,1896,92900
Kyrgyz Republic,1896,1060000
Lao,1896,1090000
Latvia,1896,1180000
Lebanon,1896,545000
Lesotho,1896,489000
Liberia,1896,593000
Libya,1896,836000
Liechtenstein,1896,9600
Lithuania,1896,1570000
Luxembourg,1896,208000
"Macedonia, FYR",1896,772000
Madagascar,1896,2820000
Malawi,1896,759000
Malaysia,1896,1950000
Maldives,1896,62800
Mali,1896,2850000
Malta,1896,220000
Marshall Islands,1896,9300
Mauritania,1896,525000
Mauritius,1896,371000
Mexico,1896,12900000
"Micronesia, Fed. Sts.",1896,24000
Moldova,1896,1430000
Monaco,1896,13600
Mongolia,1896,699000
Montenegro,1896,246000
Morocco,1896,4540000
Mozambique,1896,3910000
Myanmar,1896,9010000
Namibia,1896,232000
Nauru,1896,2410
Nepal,1896,5350000
Netherlands,1896,4880000
New Zealand,1896,749000
Nicaragua,1896,543000
Niger,1896,1890000
Nigeria,1896,16800000
North Korea,1896,5060000
Norway,1896,2120000
Oman,1896,410000
Pakistan,1896,18400000
Palau,1896,5670
